,date,year,type,country,sex,age,fatal (y/n),original order
2480,15-Aug-1993,1993.0,unprovoked,USA,,,N,3823.0
2481,15-Aug-1993,1993.0,unprovoked,USA,F,19,N,3822.0
2482,14-Aug-1993,1993.0,unprovoked,AUSTRALIA,,,N,3821.0
2483,12-Aug-1993,1993.0,unprovoked,USA,M,39,N,3820.0
2484,Aug-1993,1993.0,unprovoked,NEW CALEDONIA,M,,Y,3819.0
2485,Aug-1993,1993.0,unprovoked,EL SALVADOR,,,Y,3818.0
2486,30-Jul-1993,1993.0,unprovoked,SOUTH AFRICA,M,28,N,3817.0
2487,07-Jul-1993,1993.0,unprovoked,USA,F,12,N,3816.0
2488,30-Jun-1993,1993.0,unprovoked,BRAZIL,M,,Y,3815.0
2489,29-Jun-1993,1993.0,unprovoked,REUNION,M,16,N,3814.0
2490,11-Jun-1993,1993.0,unprovoked,HONG KONG,M,61,Y,3813.0
2491,11-Jun-1993,1993.0,unprovoked,MEXICO,F,42,Y,3812.0
2492,10-Jun-1993,1993.0,unprovoked,USA,M,22,N,3811.0
2493,09-Jun-1993,1993.0,unprovoked,AUSTRALIA,M,31,Y,3810.0
2494,05-Jun-1993,1993.0,unprovoked,AUSTRALIA,F,34,Y,3809.0
2495,01-Jun-1993,1993.0,unprovoked,HONG KONG,M,42,Y,3808.0
2496,Jun-1993,1993.0,unprovoked,USA,F,60's,N,3807.0
2497,Late May 1993,1993.0,unprovoked,HONG KONG,F,,Y,3806.0
2498,May 1993,1993.0,unprovoked,SOMALIA,F,,Y,3805.0
2499,Apr-1993,1993.0,,AUSTRALIA,M,32,,3804.0
2500,27-Mar-1993,1993.0,unprovoked,BRAZIL,M,,N,3803.0
2501,22-Mar-1993,1993.0,unprovoked,USA,M,25,N,3802.0
2502,17-Mar-1993,1993.0,unprovoked,JAPAN,,,N,3801.0
2503,14-Mar-1993,1993.0,unprovoked,USA,M,35,N,3800.0
2504,12-Mar-1993,1993.0,unprovoked,USA,M,55,N,3799.0
2505,Mar-1993,1993.0,unprovoked,NEW CALEDONIA,,,N,3798.0
2506,19-Feb-1993,1993.0,unprovoked,TONGA,M,,N,3797.0
2507,18-Feb-1993,1993.0,unprovoked,TONGA,M,,N,3796.0
2508,04-Feb 1993,1993.0,provoked,AUSTRALIA,M,69,N,3795.0
2509,23-Jan-1993,1993.0,unprovoked,BRAZIL,M,15,N,3794.0
2510,05-Jan-1993,1993.0,unprovoked,AUSTRALIA,M,21,N,3793.0
2511,04-Jan-1993,1993.0,unprovoked,CARIBBEAN SEA,M,32 & 30,N,3792.0
2512,02-Jan-1993,1993.0,unprovoked,USA,M,29,N,3791.0
2513,Fall 1993,1993.0,unprovoked,ANGOLA,M,,N,3790.0
2514,Between May & Nov-1993,1993.0,unprovoked,SOMALIA,,,Y,3789.0
2515,1993,1993.0,unprovoked,TONGA,,30,N,3788.0
2516,1993,1993.0,unprovoked,USA,,,N,3787.0
2517,28-Dec-1992,1992.0,unprovoked,USA,M,10,N,3786.0
2518,23-Dec-1992,1992.0,unprovoked,USA,M,30,N,3785.0
2519,29-Nov-1992,1992.0,unprovoked,USA,M,31,N,3784.0
2520,25-Nov-1992,1992.0,unprovoked,USA,M,19,N,3783.0
2521,23-Nov-1992,1992.0,unprovoked,USA,M,24,N,3782.0
2522,14-Nov-1992,1992.0,unprovoked,USA,M,46,N,3781.0
2523,Reported 12-Nov-1992,1992.0,unprovoked,FIJI,M,30,N,3780.0
2524,11-Nov-1992,1992.0,unprovoked,USA,M,40,N,3779.0
2525,06-Nov-1992,1992.0,unprovoked,USA,M,17,N,3778.0
2526,05-Nov-1992,1992.0,unprovoked,USA,M,18,Y,3777.0
